orderId,createdAt,deliveryAddress,deliveryFee,productId,productName,productPrice,quantity,orderStatus,paymentStatus,subtotal,totalAmount,userEmail,userId
DO630JkNFCFKKaX04038,2025-11-16 16:58:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,1,DELIVERED,PAID,129,179,user894@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04039,2025-11-11 15:01:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user879@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04040,2025-11-27 16:20:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,1,DELIVERED,PAID,126,176,user161@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04041,2025-11-24 13:44:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,1,DELIVERED,PAID,129,179,user733@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04042,2025-11-07 18:46:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user900@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04043,2025-11-15 01:30:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user268@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04044,2025-11-07 18:27:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user415@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04045,2025-11-25 17:51:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user984@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04046,2025-11-25 16:27:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,1,DELIVERED,PAID,126,176,user378@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04047,2025-11-20 02:14:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,4,DELIVERED,PAID,596,646,user975@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04048,2025-11-11 22:34:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user288@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04049,2025-11-23 13:19:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user763@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04050,2025-11-21 17:55:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user742@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04051,2025-11-04 13:25:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,5,DELIVERED,PAID,695,745,user949@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04052,2025-11-11 06:10:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,1,DELIVERED,PAID,129,179,user217@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04053,2025-11-25 04:26:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,4,DELIVERED,PAID,504,554,user835@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04054,2025-11-23 21:58:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user133@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04055,2025-11-02 20:18:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,3,DELIVERED,PAID,387,437,user493@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04056,2025-11-12 12:44:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,5,DELIVERED,PAID,60,110,user509@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04057,2025-11-12 18:10:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user308@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04058,2025-11-07 01:57:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,5,DELIVERED,PAID,695,745,user912@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04059,2025-11-23 19:32:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,2,DELIVERED,PAID,252,302,user135@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04060,2025-11-21 08:04:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,4,DELIVERED,PAID,596,646,user954@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04061,2025-11-25 09:56:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,5,DELIVERED,PAID,60,110,user696@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04062,2025-11-28 03:02:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user452@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04063,2025-11-06 04:12:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user883@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04064,2025-11-03 18:06:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user147@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04065,2025-11-01 07:12:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user167@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04066,2025-11-26 02:44:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,4,DELIVERED,PAID,48,98,user418@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04067,2025-11-13 07:52:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user947@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04068,2025-11-20 16:02:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user711@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04069,2025-11-20 09:55:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user672@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04070,2025-11-21 05:26:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,4,DELIVERED,PAID,596,646,user934@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04071,2025-11-06 18:26:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,1,DELIVERED,PAID,139,189,user612@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04072,2025-11-11 02:56:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user512@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04073,2025-11-04 00:01:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,5,DELIVERED,PAID,645,695,user726@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04074,2025-11-25 19:40:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,5,DELIVERED,PAID,630,680,user661@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04075,2025-11-26 19:07:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,4,DELIVERED,PAID,516,566,user210@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04076,2025-11-05 13:17:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,5,DELIVERED,PAID,630,680,user656@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04077,2025-11-06 14:20:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,4,DELIVERED,PAID,516,566,user188@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04078,2025-11-25 05:23:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,2,DELIVERED,PAID,24,74,user248@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04079,2025-11-25 02:42:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user445@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04080,2025-11-27 01:44:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user889@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04081,2025-11-18 20:10:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,5,DELIVERED,PAID,60,110,user560@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04082,2025-11-09 00:08:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user563@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04083,2025-11-02 05:19:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user770@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04084,2025-11-04 13:55:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,4,DELIVERED,PAID,504,554,user928@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04085,2025-11-04 09:17:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,1,DELIVERED,PAID,139,189,user806@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04086,2025-11-27 14:50:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,4,DELIVERED,PAID,596,646,user919@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04087,2025-11-20 00:40:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,2,DELIVERED,PAID,252,302,user316@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04088,2025-11-03 17:20:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user430@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04089,2025-11-27 07:58:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,5,DELIVERED,PAID,60,110,user107@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04090,2025-11-28 08:18:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,3,DELIVERED,PAID,36,86,user843@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04091,2025-11-27 08:42:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user108@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04092,2025-11-20 14:23:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user476@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04093,2025-11-11 03:04:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,3,DELIVERED,PAID,36,86,user121@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04094,2025-11-25 10:59:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,1,DELIVERED,PAID,126,176,user706@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04095,2025-11-22 11:48:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user212@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04096,2025-11-08 19:16:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user729@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04097,2025-11-05 10:41:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,5,DELIVERED,PAID,630,680,user880@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04098,2025-11-22 10:03:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user768@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04099,2025-11-11 15:13:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,5,DELIVERED,PAID,60,110,user130@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04100,2025-11-21 01:57:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,1,DELIVERED,PAID,139,189,user891@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04101,2025-11-03 00:13:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user465@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04102,2025-11-11 03:50:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,3,DELIVERED,PAID,387,437,user452@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04103,2025-11-24 20:56:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user302@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04104,2025-11-18 17:05:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,4,DELIVERED,PAID,556,606,user719@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04105,2025-11-26 10:51:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,5,DELIVERED,PAID,695,745,user377@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04106,2025-11-16 20:03:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,5,DELIVERED,PAID,745,795,user309@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04107,2025-11-08 16:46:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,4,DELIVERED,PAID,596,646,user898@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04108,2025-11-06 14:24:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user273@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04109,2025-11-05 13:53:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,4,DELIVERED,PAID,48,98,user571@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04110,2025-11-05 12:47:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user804@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04111,2025-11-13 14:27:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,4,DELIVERED,PAID,504,554,user698@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04112,2025-11-12 08:28:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,5,DELIVERED,PAID,695,745,user559@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04113,2025-11-11 16:18:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,1,DELIVERED,PAID,139,189,user459@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04114,2025-11-12 04:54:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,2,DELIVERED,PAID,24,74,user760@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04115,2025-11-05 16:03:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,2,DELIVERED,PAID,298,348,user830@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04116,2025-11-14 15:07:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user996@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04117,2025-11-12 02:15:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,4,DELIVERED,PAID,556,606,user515@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04118,2025-11-08 19:42:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user698@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04119,2025-11-18 09:44:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,2,DELIVERED,PAID,252,302,user453@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04120,2025-11-07 00:54:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,5,DELIVERED,PAID,630,680,user374@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04121,2025-11-09 12:21:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,5,DELIVERED,PAID,745,795,user607@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04122,2025-11-08 07:50:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user809@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04123,2025-11-01 06:27:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,1,DELIVERED,PAID,126,176,user560@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04124,2025-11-19 23:45:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,4,DELIVERED,PAID,556,606,user557@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04125,2025-11-28 11:54:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user839@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04126,2025-11-12 01:39:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,4,DELIVERED,PAID,504,554,user362@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04127,2025-11-05 22:58:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user843@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04128,2025-11-07 02:57:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user437@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04129,2025-11-03 08:30:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user637@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04130,2025-11-26 00:28:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user967@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04131,2025-11-16 03:50:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,4,DELIVERED,PAID,504,554,user338@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04132,2025-11-28 03:06:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user547@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04133,2025-11-28 02:52:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user643@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04134,2025-11-08 21:41:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,4,DELIVERED,PAID,504,554,user911@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04135,2025-11-02 15:28:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,4,DELIVERED,PAID,48,98,user751@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX04136,2025-11-18 15:00:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user488@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
